pool,source,check,reason,points,penalty,section
,GKP.L,1 check(s),"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_source
,GLBE,1 check(s),"uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",3.0,-0.03,per_source
,GLP,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GMED,1 check(s),"uInterestCoverage: 6 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 2 row(s) is under the 6-row partial-window floor.",6.0,-0.06,per_source
,GMIN.TO,2 check(s),"no usable vendor data for: receivables days (DSRI), gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI)",3.0,-0.03,per_source
,GNLX,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,GOLF,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GRND,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GRNQ,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GSIT,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,GTT.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,HAFN,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HBIO,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HCO.PA,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HCSG,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HDF.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,HEIJM.AS,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",3.0,-0.03,per_source
,HIK.L,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,HIVE,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HLF.TO,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HOOD,1 check(s),"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_source
,HRTX,1 check(s),"uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",3.0,-0.03,per_source
,HUT,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HVO.L,3 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,HVT,3 check(s),"no usable vendor data for: receivables days (DSRI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI) | uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",9.0,-0.09000000000000001,per_source
,HWX.TO,1 check(s),"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_source
,IAM.PA,1 check(s),"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_source
,IFP.TO,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,ILMN,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,IMO.TO,1 check(s),"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_source
,IMP.TO,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,IMRX,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,IPO.TO,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,ITG,2 check(s),"no usable vendor data for: receivables days (DSRI), gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI)",3.0,-0.03,per_source
,ITH.TO,2 check(s),"no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), asset quality (AQI), sales growth (SGI), SG&A intensity (SGAI)",4.0,-0.04,per_source
,IVN.TO,2 check(s),"no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), SG&A intensity (SGAI)",4.0,-0.04,per_source
,JAG.TO,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,JFU,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,JHD.L,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
