source_a,source_b,n_shared,name_a,name_b,shared_tokens,name_match,verdict,first_shared_date,last_shared_date
1N8.DE,ADYEN.AS,8,Adyen N.V.,Adyen N.V.,adyen,True,name_match,2014-10-01,2026-04-01
DBV.PA,DBVT,8,DBV Technologies S.A.,DBV Technologies S.A.,dbv technologies,True,name_match,2012-10-01,2025-07-01
NG.L,NGG,8,National Grid plc,National Grid plc,grid national,True,name_match,2001-07-01,2023-01-01
NGG,NNGF.DE,8,National Grid plc,National Grid plc,grid national,True,name_match,2001-07-01,2023-01-01
0QI9.L,CRED-A.ST,8,Creades AB,Creades AB,creades,True,name_match,2016-07-01,2026-04-01
0F6L.L,MAU.PA,8,Etablissements Maurel & Prom S.A.,Etablissements Maurel & Prom S.A.,etablissements maurel prom,True,name_match,2018-10-01,2026-04-01
0YP5.L,ADYEN.AS,7,Adyen N.V.,Adyen N.V.,adyen,True,name_match,2014-10-01,2026-04-01
0OA4.L,VU.PA,7,VusionGroup,VusionGroup,vusiongroup,True,name_match,2022-04-01,2025-10-01
2HP.DE,HPE,7,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,enterprise hewlett packard,True,name_match,2014-01-01,2016-01-01
KEI.TO,KGEI,7,Kolibri Global Energy Inc.,Kolibri Global Energy Inc.,energy global kolibri,True,name_match,2024-01-01,2025-10-01
0AH3.L,GWO.TO,6,Great-West Lifeco Inc.,Great-West Lifeco Inc.,great lifeco west,True,name_match,2013-07-01,2020-07-01
HSHP,HSHP.OL,6,Himalaya Shipping Ltd.,Himalaya Shipping Ltd.,himalaya shipping,True,name_match,2022-10-01,2025-07-01
0W19.L,D6H0.DE,6,Datagroup Se,Datagroup Se,datagroup,True,name_match,2013-10-01,2025-10-01
0A28.L,PRX.AS,6,Prosus N.V.,Prosus N.V.,prosus,True,name_match,2019-01-01,2026-01-01
185.DE,AA,6,Alcoa Corporation,Alcoa Corporation,alcoa,True,name_match,2015-10-01,2025-07-01
0AAW.L,BKHT.DE,6,Brockhaus Technologies AG,Brockhaus Technologies AG,brockhaus technologies,True,name_match,2019-01-01,2025-10-01
UB5.DE,USB,6,U.s. Bancorp R,U.S. Bancorp,bancorp,True,name_match,2024-01-01,2025-04-01
GLE.PA,SGE.DE,6,Société Générale S.A.,Société Générale S.A.,generale societe,True,name_match,2010-07-01,2026-01-01
0J72.L,HBAN,5,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,bancshares huntington,True,name_match,2022-10-01,2026-04-01
0J72.L,HBANL,5,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,bancshares huntington,True,name_match,2022-10-01,2026-04-01
0J72.L,HBANM,5,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,bancshares huntington,True,name_match,2022-10-01,2026-04-01
0J3H.L,HFF.DE,5,"The Hartford Financial Services Group, Inc.","Hartford Insurance Group, Inc.",hartford,True,name_match,2019-01-01,2025-07-01
0K76.L,RITM,5,Rithm Capital Corp.,Rithm Capital Corp.,capital rithm,True,name_match,2022-01-01,2025-07-01
BMO,BMO.TO,5,Bank of Montreal,Bank of Montreal,bank montreal,True,name_match,2024-10-01,2025-10-01
0AH7.L,BYW.DE,5,BayWa AG,BayWa AG,baywa,True,name_match,2013-04-01,2025-04-01
0AH7.L,BYW6.DE,5,BayWa AG,BayWa AG,baywa,True,name_match,2013-04-01,2025-04-01
DOO,DOO.TO,5,BRP Inc.,BRP Inc.,brp,True,name_match,2025-04-01,2026-04-01
0FRI.L,LBIRD.PA,5,Lumibird S.A.,Lumibird S.A.,lumibird,True,name_match,2022-04-01,2025-04-01
0K5R.L,NAVI,5,Navient Corporation,Navient Corporation,navient,True,name_match,2012-10-01,2025-07-01
0HYP.L,CFG,5,"Citizens Financial Group, Inc.","Citizens Financial Group, Inc.",citizens financial,True,name_match,2012-10-01,2026-04-01
0JC3.L,ICE,4,"Intercontinental Exchange, Inc.","Intercontinental Exchange, Inc.",exchange intercontinental,True,name_match,2013-01-01,2026-01-01
0Q1F.L,JPM,4,JPMorgan Chase & Co.,JPMorgan Chase & Co.,chase jpmorgan,True,name_match,2024-04-01,2025-04-01
0R3D.L,EBA.DE,4,eBay Inc.,eBay Inc.,ebay,True,name_match,2017-04-01,2025-07-01
0QC9.L,LEG.DE,4,LEG Immobilien SE,LEG Immobilien SE,immobilien leg,True,name_match,2024-01-01,2026-04-01
0O2W.L,GFT.DE,4,GFT Technologies SE,GFT Technologies SE,gft technologies,True,name_match,2025-04-01,2026-01-01
EJT1.DE,EZJ.L,4,easyJet plc,easyJet plc,easyjet,True,name_match,1998-07-01,2025-01-01
0JW2.L,MTB,4,M&T Bank Corporation,M&T Bank Corporation,bank,True,name_match,2025-07-01,2026-04-01
ORIO,ORIO.TO,4,Orion Digital Corp.,Orion Digital Corp.,digital orion,True,name_match,2025-01-01,2026-04-01
0G67.L,SBNOR.OL,4,Sparebanken Norge,Sparebanken Norge,norge sparebanken,True,name_match,2014-10-01,2025-10-01
0J3H.L,HIG,3,"The Hartford Financial Services Group, Inc.","The Hartford Insurance Group, Inc.",hartford,True,name_match,2019-01-01,2025-04-01
0RH1.L,KINV-A.ST,3,Kinnevik AB,Kinnevik AB,kinnevik,True,name_match,2023-10-01,2025-10-01
0RH1.L,KINV-B.ST,3,Kinnevik AB,Kinnevik AB,kinnevik,True,name_match,2023-10-01,2025-10-01
0NFG.L,PGN.DE,3,paragon GmbH & Co. KGaA,paragon GmbH & Co. KGaA,paragon,True,name_match,2023-10-01,2025-07-01
0R3D.L,EBAY,3,eBay Inc.,eBay Inc.,ebay,True,name_match,2021-10-01,2025-07-01
0JX5.L,MAC,3,The Macerich Company,The Macerich Company,macerich,True,name_match,2021-01-01,2025-07-01
0JQR.L,KEY,3,KeyCorp,KeyCorp,keycorp,True,name_match,2025-07-01,2026-01-01
0V46.L,LGD.TO,3,Liberty Gold Corp.,Liberty Gold Corp.,gold liberty,True,name_match,2025-10-01,2026-04-01
0IRK.L,ALTA.PA,3,Altarea SCA,Altarea SCA,altarea,True,name_match,2025-04-01,2026-04-01
OR,OR.TO,3,OR Royalties Inc.,OR Royalties Inc.,or royalties,True,name_match,2013-10-01,2026-04-01
NWT.DE,WFC,3,Wells Fargo & Company,Wells Fargo & Company,fargo wells,True,name_match,2024-04-01,2025-07-01
0RU6.L,SPOL.OL,3,Sparebank 1 Ostlandet,SpareBank 1 Ostlandet,ostlandet sparebank,True,name_match,2025-07-01,2026-04-01
BCT.TO,BCTX,3,BriaCell Therapeutics Corp.,BriaCell Therapeutics Corp.,briacell therapeutics,True,name_match,2025-10-01,2026-04-01
HAFN,HAFNI.OL,3,Hafnia Limited,Hafnia Limited,hafnia,True,name_match,2025-07-01,2026-01-01
CRON,CRON.TO,3,Cronos Group Inc.,Cronos Group Inc.,cronos,True,name_match,2017-04-01,2025-07-01
MSCL.TO,MSLE,3,Satellos Bioscience Inc.,Satellos Bioscience Inc.,bioscience satellos,True,name_match,2025-01-01,2025-07-01
