pool,source,check,reason,points,penalty,section
,GOMX.ST,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",1.0,-0.01,per_source
,GPG.ST,1 check(s),"reitEbitdaInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GREEN.ST,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,GRND,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GRNG.ST,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,GRNQ,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GSC1.DE,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GSF.OL,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GSIT,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,GTT.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,GXI.DE,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,GXO,1 check(s),"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_source
,GYL.OL,3 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI) | uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,GZF.DE,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,H2O.DE,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,H9W.DE,1 check(s),"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_source
,HAFN,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HANZA.ST,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HAUTO.OL,2 check(s),"no usable vendor data for: asset quality (AQI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: asset quality (AQI)",2.0,-0.02,per_source
,HAYPP.ST,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",3.0,-0.03,per_source
,HBIO,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HCO.PA,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HCSG,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HDF.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,HEIJM.AS,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",3.0,-0.03,per_source
,HEX.OL,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,HHFA.DE,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HIK.L,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,HILB-B.ST,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HLF.TO,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HLG.DE,1 check(s),"uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",3.0,-0.03,per_source
,HMU.DE,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HNSA.ST,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HOLM-B.ST,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,HOOD,1 check(s),"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_source
,HPE,1 check(s),"uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",3.0,-0.03,per_source
,HRPK.DE,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,HRTX,1 check(s),"uInterestCoverage: 3 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 5 row(s) is under the 6-row partial-window floor.",3.0,-0.03,per_source
,HSHP,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,HTG.DE,2 check(s),"no usable vendor data for: receivables days (DSRI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,HTRO.ST,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
